vehicle_id,timestamp,latitude,longitude,speed_kmh
V1,2025-06-03 12:44:44,-23.576521,-46.606094,55
V1,2025-06-03 12:45:45,-23.58799,-46.63058,48
V1,2025-06-03 12:46:46,-23.53487,-46.662544,106
V1,2025-06-03 12:47:47,-23.505012,-46.6806,37
V1,2025-06-03 12:48:48,-23.537209,-46.661793,40
V1,2025-06-03 12:49:49,-23.560539,-46.628914,12
V1,2025-06-03 12:50:50,-23.524423,-46.681815,25
V1,2025-06-03 12:51:51,-23.599192,-46.688791,69
V1,2025-06-03 12:52:52,-23.521508,-46.678574,83
V1,2025-06-03 12:53:53,-23.597967,-46.641339,99
V1,2025-06-03 12:54:54,-23.573688,-46.665476,45
V1,2025-06-03 12:55:55,-23.543638,-46.659681,91
V1,2025-06-03 12:56:56,-23.539141,-46.633785,38
V1,2025-06-03 12:57:57,-23.52029,-46.622718,41
V1,2025-06-03 12:58:58,-23.586888,-46.62553,97
V1,2025-06-03 12:59:59,-23.511785,-46.629362,63
V1,2025-06-03 12:00:00,-23.591908,-46.6681,63
V1,2025-06-03 12:01:01,-23.599032,-46.672335,10
V1,2025-06-03 12:02:02,-23.539507,-46.649028,95
V1,2025-06-03 12:03:03,-23.544957,-46.666154,81
V1,2025-06-03 12:04:04,-23.553324,-46.692056,83
V1,2025-06-03 12:05:05,-23.503136,-46.662306,4
V1,2025-06-03 12:06:06,-23.529686,-46.694199,9
V1,2025-06-03 12:07:07,-23.595048,-46.697904,43
V1,2025-06-03 12:08:08,-23.592607,-46.618061,0
V1,2025-06-03 12:09:09,-23.529728,-46.609342,72
V1,2025-06-03 12:10:10,-23.514056,-46.653846,75
V1,2025-06-03 12:11:11,-23.595143,-46.665863,99
V1,2025-06-03 12:12:12,-23.592231,-46.623619,62
V1,2025-06-03 12:13:13,-23.538466,-46.697654,79
V1,2025-06-03 12:14:14,-23.584874,-46.625266,108
V1,2025-06-03 12:15:15,-23.516011,-46.641513,111
V1,2025-06-03 12:16:16,-23.598243,-46.692612,83
V1,2025-06-03 12:17:17,-23.501408,-46.684017,97
V1,2025-06-03 12:18:18,-23.596959,-46.662281,55
V1,2025-06-03 12:19:19,-23.575641,-46.651058,42
V1,2025-06-03 12:20:20,-23.529622,-46.634601,20
V1,2025-06-03 12:21:21,-23.542306,-46.6766,88
V1,2025-06-03 12:22:22,-23.508193,-46.666741,92
V1,2025-06-03 12:23:23,-23.593369,-46.60368,67
V1,2025-06-03 12:24:24,-23.574067,-46.682291,16
V1,2025-06-03 12:25:25,-23.548171,-46.633253,5
V1,2025-06-03 12:26:26,-23.536257,-46.630521,0
V1,2025-06-03 12:27:27,-23.510173,-46.675268,46
V1,2025-06-03 12:28:28,-23.565779,-46.656397,69
V1,2025-06-03 12:29:29,-23.564349,-46.675432,56
V1,2025-06-03 12:30:30,-23.591358,-46.650269,22
V1,2025-06-03 12:31:31,-23.516915,-46.663592,81
V1,2025-06-03 12:32:32,-23.501171,-46.611464,46
V1,2025-06-03 12:33:33,-23.595562,-46.635647,77
V1,2025-06-03 12:34:34,-23.549172,-46.602478,43
V1,2025-06-03 12:35:35,-23.58686,-46.692151,64
V1,2025-06-03 12:36:36,-23.522035,-46.635917,73
V1,2025-06-03 12:37:37,-23.594579,-46.659573,48
V1,2025-06-03 12:38:38,-23.531358,-46.685608,103
V1,2025-06-03 12:39:39,-23.531911,-46.66849,42
V1,2025-06-03 12:40:40,-23.585999,-46.660373,75
V1,2025-06-03 12:41:41,-23.565113,-46.625486,29
V1,2025-06-03 12:42:42,-23.543553,-46.620371,63
V1,2025-06-03 12:43:43,-23.521101,-46.60765,34
V1,2025-06-03 12:44:44,-23.560336,-46.666118,18
V1,2025-06-03 12:45:45,-23.567866,-46.606099,110
V1,2025-06-03 12:46:46,-23.544041,-46.691571,107
V1,2025-06-03 12:47:47,-23.561038,-46.683231,69
V1,2025-06-03 12:48:48,-23.565525,-46.600017,94
V1,2025-06-03 12:49:49,-23.548889,-46.664751,7
V1,2025-06-03 12:50:50,-23.563907,-46.679838,12
V1,2025-06-03 12:51:51,-23.51042,-46.683223,39
V1,2025-06-03 12:52:52,-23.506186,-46.664771,115
V1,2025-06-03 12:53:53,-23.555747,-46.691785,30
V1,2025-06-03 12:54:54,-23.545628,-46.678478,38
V1,2025-06-03 12:55:55,-23.597273,-46.68268,69
V1,2025-06-03 12:56:56,-23.506637,-46.673485,14
V1,2025-06-03 12:57:57,-23.519937,-46.638462,76
V1,2025-06-03 12:58:58,-23.502164,-46.619407,107
V1,2025-06-03 12:59:59,-23.577417,-46.659482,64
V1,2025-06-03 12:00:00,-23.590728,-46.682335,47
V1,2025-06-03 12:01:01,-23.507475,-46.634244,69
V1,2025-06-03 12:02:02,-23.533465,-46.635966,86
V1,2025-06-03 12:03:03,-23.579411,-46.667345,68
V1,2025-06-03 12:04:04,-23.567784,-46.615637,64
V1,2025-06-03 12:05:05,-23.523288,-46.61981,62
V1,2025-06-03 12:06:06,-23.545603,-46.679332,60
V1,2025-06-03 12:07:07,-23.560845,-46.687232,39
V1,2025-06-03 12:08:08,-23.577847,-46.636958,50
V1,2025-06-03 12:09:09,-23.536306,-46.678044,80
V1,2025-06-03 12:10:10,-23.532283,-46.624258,116
V1,2025-06-03 12:11:11,-23.528777,-46.673754,37
V1,2025-06-03 12:12:12,-23.591762,-46.625683,100
V1,2025-06-03 12:13:13,-23.539967,-46.648318,60
V1,2025-06-03 12:14:14,-23.56458,-46.669051,119
V1,2025-06-03 12:15:15,-23.529824,-46.666606,32
V1,2025-06-03 12:16:16,-23.519867,-46.672454,66
V1,2025-06-03 12:17:17,-23.593382,-46.651674,29
V1,2025-06-03 12:18:18,-23.567129,-46.671726,17
V1,2025-06-03 12:19:19,-23.50633,-46.646866,20
V1,2025-06-03 12:20:20,-23.541605,-46.650369,64
V1,2025-06-03 12:21:21,-23.506465,-46.662135,111
V1,2025-06-03 12:22:22,-23.508807,-46.655579,32
V1,2025-06-03 12:23:23,-23.587394,-46.63239,55
V1,2025-06-03 12:24:24,-23.505248,-46.628641,95
V1,2025-06-03 12:25:25,-23.587222,-46.633993,27
V1,2025-06-03 12:26:26,-23.590666,-46.624756,116
V1,2025-06-03 12:27:27,-23.509353,-46.616712,41
V1,2025-06-03 12:28:28,-23.585761,-46.611517,106
V1,2025-06-03 12:29:29,-23.537448,-46.681788,114
V1,2025-06-03 12:30:30,-23.544719,-46.617179,105
V1,2025-06-03 12:31:31,-23.578957,-46.680345,17
V1,2025-06-03 12:32:32,-23.547036,-46.603343,1
V1,2025-06-03 12:33:33,-23.576097,-46.65473,22
V1,2025-06-03 12:34:34,-23.550532,-46.611402,32
V1,2025-06-03 12:35:35,-23.543292,-46.601615,56
V1,2025-06-03 12:36:36,-23.588456,-46.694472,104
V1,2025-06-03 12:37:37,-23.531542,-46.603472,10
V1,2025-06-03 12:38:38,-23.590209,-46.607208,13
V1,2025-06-03 12:39:39,-23.510044,-46.681702,2
V1,2025-06-03 12:40:40,-23.542265,-46.645899,8
V1,2025-06-03 12:41:41,-23.518555,-46.615755,59
V1,2025-06-03 12:42:42,-23.545703,-46.698988,47
V1,2025-06-03 12:43:43,-23.577528,-46.680994,120
V1,2025-06-03 12:44:44,-23.543232,-46.610663,38
V1,2025-06-03 12:45:45,-23.566662,-46.639912,63
V1,2025-06-03 12:46:46,-23.577217,-46.635848,120
V1,2025-06-03 12:47:47,-23.527116,-46.62818,31
V1,2025-06-03 12:48:48,-23.592455,-46.643282,68
V1,2025-06-03 12:49:49,-23.527363,-46.692106,47
V1,2025-06-03 12:50:50,-23.504611,-46.632589,96
V1,2025-06-03 12:51:51,-23.580929,-46.695038,28
V1,2025-06-03 12:52:52,-23.51298,-46.670858,51
V1,2025-06-03 12:53:53,-23.567699,-46.604173,44
V1,2025-06-03 12:54:54,-23.598138,-46.692349,56
V1,2025-06-03 12:55:55,-23.50088,-46.640475,39
V1,2025-06-03 12:56:56,-23.587464,-46.664357,79
V1,2025-06-03 12:57:57,-23.525999,-46.662034,86
V1,2025-06-03 12:58:58,-23.533692,-46.652196,56
V1,2025-06-03 12:59:59,-23.54514,-46.661584,17
V1,2025-06-03 12:00:00,-23.586649,-46.641063,45
V1,2025-06-03 12:01:01,-23.588392,-46.607303,39
V1,2025-06-03 12:02:02,-23.572346,-46.661603,101
V1,2025-06-03 12:03:03,-23.532754,-46.665593,95
V1,2025-06-03 12:04:04,-23.596296,-46.634369,120
V1,2025-06-03 12:05:05,-23.592039,-46.67915,43
V1,2025-06-03 12:06:06,-23.543512,-46.612705,42
V1,2025-06-03 12:07:07,-23.526868,-46.634194,51
V1,2025-06-03 12:08:08,-23.512421,-46.668572,107
V1,2025-06-03 12:09:09,-23.580469,-46.677201,39
V1,2025-06-03 12:10:10,-23.57905,-46.671519,9
V1,2025-06-03 12:11:11,-23.519791,-46.680201,99
V1,2025-06-03 12:12:12,-23.55857,-46.694943,88
V1,2025-06-03 12:13:13,-23.555826,-46.602272,12
V1,2025-06-03 12:14:14,-23.59845,-46.663351,90
V1,2025-06-03 12:15:15,-23.531329,-46.626878,102
V1,2025-06-03 12:16:16,-23.516755,-46.64744,59
V1,2025-06-03 12:17:17,-23.556755,-46.674068,40
V1,2025-06-03 12:18:18,-23.501124,-46.630234,80
V1,2025-06-03 12:19:19,-23.529121,-46.699984,19
V1,2025-06-03 12:20:20,-23.551146,-46.610068,118
V1,2025-06-03 12:21:21,-23.584903,-46.618155,25
V1,2025-06-03 12:22:22,-23.579407,-46.65457,14
V1,2025-06-03 12:23:23,-23.530738,-46.626793,44
V1,2025-06-03 12:24:24,-23.535113,-46.66122,2
V1,2025-06-03 12:25:25,-23.576507,-46.618975,2
V1,2025-06-03 12:26:26,-23.565147,-46.699367,24
V1,2025-06-03 12:27:27,-23.593273,-46.62466,90
V1,2025-06-03 12:28:28,-23.592876,-46.676033,70
V1,2025-06-03 12:29:29,-23.577791,-46.620898,17
V1,2025-06-03 12:30:30,-23.568266,-46.638841,77
V1,2025-06-03 12:31:31,-23.553619,-46.68356,55
V1,2025-06-03 12:32:32,-23.555263,-46.696819,55
V1,2025-06-03 12:33:33,-23.522917,-46.673427,59
V1,2025-06-03 12:34:34,-23.529205,-46.606138,45
V1,2025-06-03 12:35:35,-23.547114,-46.610878,9
V1,2025-06-03 12:36:36,-23.568473,-46.641473,48
V1,2025-06-03 12:37:37,-23.598488,-46.613022,68
V1,2025-06-03 12:38:38,-23.538602,-46.671737,83
V1,2025-06-03 12:39:39,-23.520642,-46.615304,21
V1,2025-06-03 12:40:40,-23.592169,-46.682252,114
V1,2025-06-03 12:41:41,-23.584978,-46.600845,88
V1,2025-06-03 12:42:42,-23.558056,-46.64853,112
V1,2025-06-03 12:43:43,-23.502734,-46.631551,7
V1,2025-06-03 12:44:44,-23.543366,-46.674001,87
V1,2025-06-03 12:45:45,-23.538591,-46.631345,63
V1,2025-06-03 12:46:46,-23.553354,-46.662421,107
V1,2025-06-03 12:47:47,-23.552342,-46.665711,72
V1,2025-06-03 12:48:48,-23.563536,-46.682973,5
V1,2025-06-03 12:49:49,-23.568222,-46.685514,86
V1,2025-06-03 12:50:50,-23.582096,-46.687756,74
V1,2025-06-03 12:51:51,-23.530469,-46.687185,113
V1,2025-06-03 12:52:52,-23.582395,-46.664873,97
V1,2025-06-03 12:53:53,-23.522478,-46.655405,105
V1,2025-06-03 12:54:54,-23.554362,-46.609776,28
V1,2025-06-03 12:55:55,-23.544054,-46.664208,77
V1,2025-06-03 12:56:56,-23.508527,-46.680323,77
V1,2025-06-03 12:57:57,-23.559216,-46.614186,81
V1,2025-06-03 12:58:58,-23.506605,-46.660258,18
V1,2025-06-03 12:59:59,-23.566049,-46.663,110
V1,2025-06-03 12:00:00,-23.549781,-46.641697,118
V1,2025-06-03 12:01:01,-23.516825,-46.683285,66
V1,2025-06-03 12:02:02,-23.541727,-46.636513,76
V1,2025-06-03 12:03:03,-23.516316,-46.665916,61
V1,2025-06-03 12:04:04,-23.516785,-46.691042,9
V1,2025-06-03 12:05:05,-23.537508,-46.616273,68
V1,2025-06-03 12:06:06,-23.591221,-46.669732,12
V1,2025-06-03 12:07:07,-23.531172,-46.686334,39
V1,2025-06-03 12:08:08,-23.595677,-46.685806,51
V1,2025-06-03 12:09:09,-23.524428,-46.628826,83
V1,2025-06-03 12:10:10,-23.545678,-46.604345,10
V1,2025-06-03 12:11:11,-23.575887,-46.61025,77
V1,2025-06-03 12:12:12,-23.562821,-46.653352,54
V1,2025-06-03 12:13:13,-23.526157,-46.611083,26
V1,2025-06-03 12:14:14,-23.58045,-46.629811,35
V1,2025-06-03 12:15:15,-23.559265,-46.627664,18
V1,2025-06-03 12:16:16,-23.505528,-46.689685,56
V1,2025-06-03 12:17:17,-23.564081,-46.615176,51
V1,2025-06-03 12:18:18,-23.526606,-46.686888,81
V1,2025-06-03 12:19:19,-23.556008,-46.638089,27
V1,2025-06-03 12:20:20,-23.555871,-46.653775,40
V1,2025-06-03 12:21:21,-23.504522,-46.673725,103
V1,2025-06-03 12:22:22,-23.518214,-46.649994,77
V1,2025-06-03 12:23:23,-23.573227,-46.697223,16
V1,2025-06-03 12:24:24,-23.565052,-46.662535,55
V1,2025-06-03 12:25:25,-23.533875,-46.669083,88
V1,2025-06-03 12:26:26,-23.574118,-46.669596,22
V1,2025-06-03 12:27:27,-23.50292,-46.615219,16
V1,2025-06-03 12:28:28,-23.513103,-46.623194,76
V1,2025-06-03 12:29:29,-23.579576,-46.64311,75
V1,2025-06-03 12:30:30,-23.565915,-46.613177,103
V1,2025-06-03 12:31:31,-23.511144,-46.699547,93
V1,2025-06-03 12:32:32,-23.598349,-46.632515,8
V1,2025-06-03 12:33:33,-23.567602,-46.6948,9
V1,2025-06-03 12:34:34,-23.536223,-46.692627,70
V1,2025-06-03 12:35:35,-23.581686,-46.657538,53
V1,2025-06-03 12:36:36,-23.552547,-46.610746,53
V1,2025-06-03 12:37:37,-23.519283,-46.675319,82
V1,2025-06-03 12:38:38,-23.556085,-46.656073,24
V1,2025-06-03 12:39:39,-23.562884,-46.61562,88
V1,2025-06-03 12:40:40,-23.524922,-46.621938,28
V1,2025-06-03 12:41:41,-23.565308,-46.689939,100
V1,2025-06-03 12:42:42,-23.526392,-46.616307,48
V1,2025-06-03 12:43:43,-23.57816,-46.6902,107
V1,2025-06-03 12:44:44,-23.580632,-46.645694,57
V1,2025-06-03 12:45:45,-23.511434,-46.679482,13
V1,2025-06-03 12:46:46,-23.567353,-46.662549,86
V1,2025-06-03 12:47:47,-23.544353,-46.696482,101
V1,2025-06-03 12:48:48,-23.587902,-46.636323,71
V1,2025-06-03 12:49:49,-23.596397,-46.640625,120
V1,2025-06-03 12:50:50,-23.574482,-46.607347,62
V1,2025-06-03 12:51:51,-23.51785,-46.684768,43
V1,2025-06-03 12:52:52,-23.573666,-46.618162,51
V1,2025-06-03 12:53:53,-23.558064,-46.635917,109
V1,2025-06-03 12:54:54,-23.556106,-46.618717,94
V1,2025-06-03 12:55:55,-23.508918,-46.638269,88
V1,2025-06-03 12:56:56,-23.507728,-46.60259,38
V1,2025-06-03 12:57:57,-23.57563,-46.641521,93
V1,2025-06-03 12:58:58,-23.597754,-46.660266,53
V1,2025-06-03 12:59:59,-23.523645,-46.653984,99
V1,2025-06-03 12:00:00,-23.587288,-46.653295,42
V1,2025-06-03 12:01:01,-23.553422,-46.672963,3
V1,2025-06-03 12:02:02,-23.531326,-46.688101,43
V1,2025-06-03 12:03:03,-23.588874,-46.601888,29
V1,2025-06-03 12:04:04,-23.599543,-46.621534,91
V1,2025-06-03 12:05:05,-23.541349,-46.663323,92
V1,2025-06-03 12:06:06,-23.542111,-46.601693,11
V1,2025-06-03 12:07:07,-23.563463,-46.640275,107
V1,2025-06-03 12:08:08,-23.506199,-46.609229,13
V1,2025-06-03 12:09:09,-23.595738,-46.67215,119
V1,2025-06-03 12:10:10,-23.566259,-46.607021,96
V1,2025-06-03 12:11:11,-23.572829,-46.681431,111
V1,2025-06-03 12:12:12,-23.530638,-46.641497,54
V1,2025-06-03 12:13:13,-23.557739,-46.620137,82
V1,2025-06-03 12:14:14,-23.522883,-46.644123,51
V1,2025-06-03 12:15:15,-23.51665,-46.648336,6
V1,2025-06-03 12:16:16,-23.505437,-46.695278,119
V1,2025-06-03 12:17:17,-23.571294,-46.619993,97
V1,2025-06-03 12:18:18,-23.5555,-46.634831,116
V1,2025-06-03 12:19:19,-23.590264,-46.620061,4
V1,2025-06-03 12:20:20,-23.555478,-46.637167,33
V1,2025-06-03 12:21:21,-23.531275,-46.691924,52
V1,2025-06-03 12:22:22,-23.588791,-46.698013,86
V1,2025-06-03 12:23:23,-23.542089,-46.62084,46
V1,2025-06-03 12:24:24,-23.500767,-46.680108,1
V1,2025-06-03 12:25:25,-23.582274,-46.655745,35
V1,2025-06-03 12:26:26,-23.519704,-46.603495,33
V1,2025-06-03 12:27:27,-23.591143,-46.613095,32
V1,2025-06-03 12:28:28,-23.587462,-46.626373,3
V1,2025-06-03 12:29:29,-23.516677,-46.682438,54
V1,2025-06-03 12:30:30,-23.589786,-46.632193,65
V1,2025-06-03 12:31:31,-23.525559,-46.623599,58
V1,2025-06-03 12:32:32,-23.53088,-46.699369,14
V1,2025-06-03 12:33:33,-23.518145,-46.646126,2
V1,2025-06-03 12:34:34,-23.564277,-46.682298,45
V1,2025-06-03 12:35:35,-23.561624,-46.641221,56
V1,2025-06-03 12:36:36,-23.546005,-46.631323,116
V1,2025-06-03 12:37:37,-23.549456,-46.647973,9
V1,2025-06-03 12:38:38,-23.540942,-46.632495,35
V1,2025-06-03 12:39:39,-23.555603,-46.61153,93
V1,2025-06-03 12:40:40,-23.564214,-46.672815,11
V1,2025-06-03 12:41:41,-23.583724,-46.680991,101
V1,2025-06-03 12:42:42,-23.506922,-46.612752,36
V1,2025-06-03 12:43:43,-23.577204,-46.687961,34
V1,2025-06-03 12:44:44,-23.576802,-46.615881,32
V1,2025-06-03 12:45:45,-23.546839,-46.63329,67
V1,2025-06-03 12:46:46,-23.564202,-46.660289,31
V1,2025-06-03 12:47:47,-23.564,-46.603419,74
V1,2025-06-03 12:48:48,-23.593011,-46.652694,104
V1,2025-06-03 12:49:49,-23.553466,-46.601144,49
V1,2025-06-03 12:50:50,-23.540233,-46.67652,35
V1,2025-06-03 12:51:51,-23.582376,-46.696826,59
V1,2025-06-03 12:52:52,-23.59329,-46.679782,117
V1,2025-06-03 12:53:53,-23.562364,-46.621889,20
V1,2025-06-03 12:54:54,-23.512599,-46.658228,106
V1,2025-06-03 12:55:55,-23.588987,-46.646298,51
V1,2025-06-03 12:56:56,-23.513283,-46.60251,29
V1,2025-06-03 12:57:57,-23.571163,-46.613969,0
V1,2025-06-03 12:58:58,-23.543756,-46.683065,75
V1,2025-06-03 12:59:59,-23.589078,-46.60305,26
V1,2025-06-03 12:00:00,-23.577486,-46.656343,39
V1,2025-06-03 12:01:01,-23.548392,-46.694533,66
V1,2025-06-03 12:02:02,-23.537091,-46.653825,64
V1,2025-06-03 12:03:03,-23.514715,-46.682034,18
V1,2025-06-03 12:04:04,-23.509618,-46.670965,30
V1,2025-06-03 12:05:05,-23.590785,-46.613281,7
V1,2025-06-03 12:06:06,-23.585778,-46.604463,69
V1,2025-06-03 12:07:07,-23.509739,-46.623099,46
V1,2025-06-03 12:08:08,-23.52034,-46.617603,26
V1,2025-06-03 12:09:09,-23.532851,-46.676963,37
V1,2025-06-03 12:10:10,-23.564026,-46.608809,114
V1,2025-06-03 12:11:11,-23.560314,-46.684885,102
V1,2025-06-03 12:12:12,-23.593213,-46.6787,117
V1,2025-06-03 12:13:13,-23.524044,-46.600796,43
V1,2025-06-03 12:14:14,-23.513608,-46.638828,114
V1,2025-06-03 12:15:15,-23.535457,-46.639726,26
V1,2025-06-03 12:16:16,-23.531025,-46.626022,95
V1,2025-06-03 12:17:17,-23.522163,-46.612329,8
V1,2025-06-03 12:18:18,-23.565425,-46.674006,24
V1,2025-06-03 12:19:19,-23.532037,-46.641018,106
V1,2025-06-03 12:20:20,-23.581914,-46.633031,59
V1,2025-06-03 12:21:21,-23.599986,-46.677769,97
V1,2025-06-03 12:22:22,-23.575958,-46.614665,75
V1,2025-06-03 12:23:23,-23.571279,-46.686097,46
V1,2025-06-03 12:24:24,-23.561353,-46.614243,93
V1,2025-06-03 12:25:25,-23.549697,-46.610514,76
V1,2025-06-03 12:26:26,-23.54347,-46.654371,96
V1,2025-06-03 12:27:27,-23.571198,-46.627855,60
V1,2025-06-03 12:28:28,-23.507893,-46.614662,5
V1,2025-06-03 12:29:29,-23.538024,-46.686084,58
V1,2025-06-03 12:30:30,-23.540997,-46.683339,13
V1,2025-06-03 12:31:31,-23.531037,-46.657247,62
V1,2025-06-03 12:32:32,-23.558192,-46.617214,69
V1,2025-06-03 12:33:33,-23.530807,-46.640778,52
V1,2025-06-03 12:34:34,-23.563504,-46.668085,12
V1,2025-06-03 12:35:35,-23.550301,-46.687038,1
V1,2025-06-03 12:36:36,-23.501381,-46.628234,104
V1,2025-06-03 12:37:37,-23.515973,-46.680055,73
V1,2025-06-03 12:38:38,-23.567001,-46.600761,2
V1,2025-06-03 12:39:39,-23.559351,-46.625197,35
V1,2025-06-03 12:40:40,-23.596024,-46.691721,13
V1,2025-06-03 12:41:41,-23.535649,-46.699164,101
V1,2025-06-03 12:42:42,-23.518262,-46.653181,0
V1,2025-06-03 12:43:43,-23.533503,-46.652812,50
V1,2025-06-03 12:44:44,-23.58994,-46.650347,56
V1,2025-06-03 12:45:45,-23.599666,-46.651382,42
V1,2025-06-03 12:46:46,-23.561096,-46.661131,3
V1,2025-06-03 12:47:47,-23.513315,-46.600735,101
V1,2025-06-03 12:48:48,-23.54754,-46.634395,77
V1,2025-06-03 12:49:49,-23.504309,-46.662393,77
V1,2025-06-03 12:50:50,-23.577407,-46.60263,22
V1,2025-06-03 12:51:51,-23.584145,-46.624767,16
V1,2025-06-03 12:52:52,-23.557689,-46.659081,43
V1,2025-06-03 12:53:53,-23.550499,-46.603146,87
V1,2025-06-03 12:54:54,-23.588045,-46.601257,16
V1,2025-06-03 12:55:55,-23.574068,-46.69441,39
V1,2025-06-03 12:56:56,-23.583991,-46.665079,60
V1,2025-06-03 12:57:57,-23.505351,-46.648126,63
V1,2025-06-03 12:58:58,-23.546886,-46.605903,101
V1,2025-06-03 12:59:59,-23.56809,-46.682765,23
V1,2025-06-03 12:00:00,-23.51145,-46.684135,83
V1,2025-06-03 12:01:01,-23.504502,-46.603732,20
V1,2025-06-03 12:02:02,-23.541797,-46.666506,14
V1,2025-06-03 12:03:03,-23.58787,-46.656883,23
V1,2025-06-03 12:04:04,-23.552983,-46.675456,88
V1,2025-06-03 12:05:05,-23.530395,-46.690093,118
V1,2025-06-03 12:06:06,-23.519843,-46.613771,52
V1,2025-06-03 12:07:07,-23.599609,-46.648668,21
V1,2025-06-03 12:08:08,-23.517614,-46.690228,54
V1,2025-06-03 12:09:09,-23.585006,-46.620283,12
V1,2025-06-03 12:10:10,-23.52156,-46.699557,91
V1,2025-06-03 12:11:11,-23.552057,-46.66937,120
V1,2025-06-03 12:12:12,-23.590291,-46.664419,13
V1,2025-06-03 12:13:13,-23.570147,-46.656508,90
V1,2025-06-03 12:14:14,-23.590485,-46.630134,36
V1,2025-06-03 12:15:15,-23.543258,-46.696081,13
V1,2025-06-03 12:16:16,-23.579897,-46.645186,94
V1,2025-06-03 12:17:17,-23.598781,-46.603356,80
V1,2025-06-03 12:18:18,-23.584772,-46.609922,55
V1,2025-06-03 12:19:19,-23.54669,-46.61127,29
V1,2025-06-03 12:20:20,-23.571411,-46.631354,34
V1,2025-06-03 12:21:21,-23.519987,-46.646128,32
V1,2025-06-03 12:22:22,-23.502188,-46.656719,49
V1,2025-06-03 12:23:23,-23.563304,-46.646758,116
V1,2025-06-03 12:24:24,-23.51731,-46.65476,75
V1,2025-06-03 12:25:25,-23.579061,-46.631657,119
V1,2025-06-03 12:26:26,-23.553557,-46.616669,63
V1,2025-06-03 12:27:27,-23.538073,-46.635202,22
V1,2025-06-03 12:28:28,-23.592618,-46.663391,26
V1,2025-06-03 12:29:29,-23.533686,-46.658048,91
V1,2025-06-03 12:30:30,-23.532039,-46.616981,90
V1,2025-06-03 12:31:31,-23.578714,-46.669725,79
V1,2025-06-03 12:32:32,-23.519134,-46.642256,81
V1,2025-06-03 12:33:33,-23.526249,-46.650589,83
V1,2025-06-03 12:34:34,-23.579546,-46.667214,88
V1,2025-06-03 12:35:35,-23.542401,-46.652113,92
V1,2025-06-03 12:36:36,-23.523513,-46.661624,46
V1,2025-06-03 12:37:37,-23.504517,-46.63195,34
V1,2025-06-03 12:38:38,-23.596046,-46.637719,49
V1,2025-06-03 12:39:39,-23.574105,-46.694285,36
V1,2025-06-03 12:40:40,-23.506032,-46.643174,101
V1,2025-06-03 12:41:41,-23.599689,-46.647311,1
V1,2025-06-03 12:42:42,-23.518186,-46.615986,16
V1,2025-06-03 12:43:43,-23.553611,-46.664181,41
V1,2025-06-03 12:44:44,-23.565754,-46.603367,5
V1,2025-06-03 12:45:45,-23.594286,-46.645288,88
V1,2025-06-03 12:46:46,-23.567272,-46.613699,82
V1,2025-06-03 12:47:47,-23.551166,-46.632486,83
V1,2025-06-03 12:48:48,-23.59782,-46.626096,49
V1,2025-06-03 12:49:49,-23.593908,-46.689144,86
V1,2025-06-03 12:50:50,-23.568401,-46.661045,69
V1,2025-06-03 12:51:51,-23.506831,-46.609922,12
V1,2025-06-03 12:52:52,-23.513128,-46.669165,44
V1,2025-06-03 12:53:53,-23.544399,-46.626189,77
V1,2025-06-03 12:54:54,-23.582502,-46.68572,36
V1,2025-06-03 12:55:55,-23.567642,-46.609263,10
V1,2025-06-03 12:56:56,-23.544821,-46.655084,45
V1,2025-06-03 12:57:57,-23.56849,-46.64139,35
V1,2025-06-03 12:58:58,-23.518285,-46.673576,98
V1,2025-06-03 12:59:59,-23.532651,-46.655981,102
V1,2025-06-03 12:00:00,-23.591113,-46.60568,98
V1,2025-06-03 12:01:01,-23.560385,-46.613619,61
V1,2025-06-03 12:02:02,-23.555951,-46.661925,107
V1,2025-06-03 12:03:03,-23.568328,-46.642359,75
V1,2025-06-03 12:04:04,-23.597229,-46.606646,19
V1,2025-06-03 12:05:05,-23.511241,-46.670161,44
V1,2025-06-03 12:06:06,-23.510861,-46.679615,68
V1,2025-06-03 12:07:07,-23.535289,-46.693896,55
V1,2025-06-03 12:08:08,-23.561751,-46.605222,15
V1,2025-06-03 12:09:09,-23.527232,-46.614856,4
V1,2025-06-03 12:10:10,-23.555532,-46.633255,85
V1,2025-06-03 12:11:11,-23.558691,-46.6651,25
V1,2025-06-03 12:12:12,-23.590266,-46.611625,11
V1,2025-06-03 12:13:13,-23.590198,-46.609605,28
V1,2025-06-03 12:14:14,-23.547257,-46.658832,17
V1,2025-06-03 12:15:15,-23.526752,-46.610124,67
V1,2025-06-03 12:16:16,-23.578332,-46.686782,82
V1,2025-06-03 12:17:17,-23.570483,-46.631616,35
V1,2025-06-03 12:18:18,-23.503894,-46.656553,91
V1,2025-06-03 12:19:19,-23.553899,-46.614704,75
V1,2025-06-03 12:20:20,-23.509737,-46.611747,29
V1,2025-06-03 12:21:21,-23.560933,-46.664437,119
V1,2025-06-03 12:22:22,-23.52727,-46.686718,82
V1,2025-06-03 12:23:23,-23.558028,-46.670007,62
V1,2025-06-03 12:24:24,-23.530046,-46.672392,110
V1,2025-06-03 12:25:25,-23.543394,-46.616932,120
V1,2025-06-03 12:26:26,-23.518808,-46.650765,57
V1,2025-06-03 12:27:27,-23.515413,-46.66685,111
V1,2025-06-03 12:28:28,-23.509105,-46.646652,9
